cantidad;Product ID;Cliente ID;Fecha;Envío;Método de pago;Recargo;Orden ID; Precio ;Orden; Mas envio ;Mas recargo;Precio Final
8;P054;C214;15/7/2025;Si;Credito;Si; O1016 ; $ 3.417 ; $ 27.336 ; $ 2.000 ; $ 1.367 ; $ 30.703 
20;P096;C214;19/7/2025;No;Credito;Si; O1273 ; $ 4.271 ; $ 85.426 ; $ -   ; $ 4.271 ; $ 89.697 
6;P082;C214;19/7/2025;Si;Efectivo;No; O1295 ; $ 1.879 ; $ 11.276 ; $ 2.000 ; $ -   ; $ 13.276 
18;P145;C214;22/7/2025;Si;Efectivo;No; O1452 ; $ 3.930 ; $ 70.733 ; $ 2.000 ; $ -   ; $ 72.733 
10;P131;C214;24/7/2025;No;Efectivo;No; O1589 ; $ 4.271 ; $ 42.713 ; $ -   ; $ -   ; $ 42.713 
9;P104;C214;24/7/2025;No;Credito;Si; O1619 ; $ 5.809 ; $ 52.281 ; $ -   ; $ 2.614 ; $ 54.895 
10;P079;C214;26/7/2025;No;Efectivo;No; O1715 ; $ 5.126 ; $ 51.256 ; $ -   ; $ -   ; $ 51.256 
13;P122;C214;27/7/2025;No;Efectivo;No; O1770 ; $ 2.734 ; $ 35.537 ; $ -   ; $ -   ; $ 35.537 
17;P115;C215;3/7/2025;No;Efectivo;No; O0198 ; $ 3.930 ; $ 66.803 ; $ -   ; $ -   ; $ 66.803 
11;P078;C215;4/7/2025;No;Efectivo;No; O0237 ; $ 5.126 ; $ 56.381 ; $ -   ; $ -   ; $ 56.381 
12;P073;C215;6/7/2025;No;Efectivo;No; O0380 ; $ 4.442 ; $ 53.306 ; $ -   ; $ -   ; $ 53.306 
12;P082;C215;11/7/2025;Si;Efectivo;No; O0698 ; $ 1.879 ; $ 22.552 ; $ 2.000 ; $ -   ; $ 24.552 
12;P019;C215;12/7/2025;Si;Credito;Si; O0808 ; $ 2.050 ; $ 24.603 ; $ 2.000 ; $ 1.230 ; $ 27.833 
13;P131;C215;13/7/2025;Si;Efectivo;No; O0843 ; $ 4.271 ; $ 55.527 ; $ 2.000 ; $ -   ; $ 57.527 
2;P014;C215;15/7/2025;No;Efectivo;No; O1024 ; $ 5.126 ; $ 10.251 ; $ -   ; $ -   ; $ 10.251 
12;P121;C215;19/7/2025;Si;Efectivo;No; O1274 ; $ 2.734 ; $ 32.804 ; $ 2.000 ; $ -   ; $ 34.804 
14;P132;C215;23/7/2025;Si;Efectivo;No; O1528 ; $ 4.271 ; $ 59.798 ; $ 2.000 ; $ -   ; $ 61.798 
16;P111;C215;26/7/2025;Si;Efectivo;No; O1732 ; $ 2.221 ; $ 35.537 ; $ 2.000 ; $ -   ; $ 37.537 
19;P084;C216;3/7/2025;Si;Efectivo;No; O0161 ; $ 5.126 ; $ 97.386 ; $ 2.000 ; $ -   ; $ 99.386 
5;P064;C216;4/7/2025;Si;Efectivo;No; O0280 ; $ 5.126 ; $ 25.628 ; $ 2.000 ; $ -   ; $ 27.628 
1;P021;C216;5/7/2025;Si;Efectivo;No; O0289 ; $ 2.392 ; $ 2.392 ; $ 2.000 ; $ -   ; $ 4.392 
13;P018;C216;5/7/2025;No;Efectivo;No; O0327 ; $ 5.980 ; $ 77.738 ; $ -   ; $ -   ; $ 77.738 
16;P140;C216;7/7/2025;Si;Efectivo;No; O0460 ; $ 6.492 ; $ 103.878 ; $ 2.000 ; $ -   ; $ 105.878 
15;P058;C216;10/7/2025;No;Credito;Si; O0648 ; $ 3.417 ; $ 51.256 ; $ -   ; $ 2.563 ; $ 53.818 
2;P071;C216;11/7/2025;No;Credito;Si; O0733 ; $ 4.442 ; $ 8.884 ; $ -   ; $ 444 ; $ 9.329 
2;P083;C216;12/7/2025;No;Efectivo;No; O0811 ; $ 2.563 ; $ 5.126 ; $ -   ; $ -   ; $ 5.126 
12;P055;C216;16/7/2025;Si;Efectivo;No; O1061 ; $ 3.417 ; $ 41.004 ; $ 2.000 ; $ -   ; $ 43.004 
16;P145;C216;16/7/2025;No;Efectivo;No; O1082 ; $ 3.930 ; $ 62.873 ; $ -   ; $ -   ; $ 62.873 
10;P061;C216;19/7/2025;Si;Efectivo;No; O1263 ; $ 5.126 ; $ 51.256 ; $ 2.000 ; $ -   ; $ 53.256 
15;P097;C216;20/7/2025;Si;Credito;Si; O1323 ; $ 4.271 ; $ 64.069 ; $ 2.000 ; $ 3.203 ; $ 69.273 
16;P130;C216;21/7/2025;No;Efectivo;No; O1405 ; $ 4.271 ; $ 68.341 ; $ -   ; $ -   ; $ 68.341 
8;P024;C216;21/7/2025;Si;Efectivo;No; O1431 ; $ 3.075 ; $ 24.603 ; $ 2.000 ; $ -   ; $ 26.603 
16;P139;C216;24/7/2025;Si;Credito;Si; O1599 ; $ 6.492 ; $ 103.878 ; $ 2.000 ; $ 5.194 ; $ 111.072 
17;P127;C216;25/7/2025;Si;Efectivo;No; O1641 ; $ 4.100 ; $ 69.708 ; $ 2.000 ; $ -   ; $ 71.708 
14;P116;C216;26/7/2025;Si;Efectivo;No; O1742 ; $ 3.930 ; $ 55.014 ; $ 2.000 ; $ -   ; $ 57.014 
5;P054;C216;29/7/2025;No;Efectivo;No; O1905 ; $ 3.417 ; $ 17.085 ; $ -   ; $ -   ; $ 17.085 
3;P054;C216;30/7/2025;No;Efectivo;No; O1962 ; $ 3.417 ; $ 10.251 ; $ -   ; $ -   ; $ 10.251 
15;P030;C217;1/7/2025;Si;Credito;Si; O0060 ; $ 2.050 ; $ 30.753 ; $ 2.000 ; $ 1.538 ; $ 34.291 
17;P036;C217;8/7/2025;Si;Efectivo;No; O0508 ; $ 5.126 ; $ 87.134 ; $ 2.000 ; $ -   ; $ 89.134 
14;P143;C217;11/7/2025;No;Efectivo;No; O0730 ; $ 3.417 ; $ 47.839 ; $ -   ; $ -   ; $ 47.839 
13;P074;C217;14/7/2025;Si;Efectivo;No; O0945 ; $ 1.879 ; $ 24.432 ; $ 2.000 ; $ -   ; $ 26.432 
13;P023;C217;22/7/2025;Si;Credito;Si; O1468 ; $ 2.563 ; $ 33.316 ; $ 2.000 ; $ 1.666 ; $ 36.982 
17;P121;C217;27/7/2025;Si;Efectivo;No; O1772 ; $ 2.734 ; $ 46.472 ; $ 2.000 ; $ -   ; $ 48.472 
8;P105;C217;29/7/2025;No;Efectivo;No; O1907 ; $ 5.809 ; $ 46.472 ; $ -   ; $ -   ; $ 46.472 
9;P127;C217;30/7/2025;Si;Efectivo;No; O1982 ; $ 4.100 ; $ 36.904 ; $ 2.000 ; $ -   ; $ 38.904 
18;P077;C218;2/7/2025;Si;Efectivo;No; O0113 ; $ 2.563 ; $ 46.130 ; $ 2.000 ; $ -   ; $ 48.130 
11;P041;C218;4/7/2025;No;Efectivo;No; O0265 ; $ 1.709 ; $ 18.794 ; $ -   ; $ -   ; $ 18.794 
9;P105;C218;8/7/2025;Si;Efectivo;No; O0499 ; $ 5.809 ; $ 52.281 ; $ 2.000 ; $ -   ; $ 54.281 
13;P103;C218;11/7/2025;No;Credito;Si; O0688 ; $ 4.613 ; $ 59.969 ; $ -   ; $ 2.998 ; $ 62.967 
11;P012;C218;15/7/2025;Si;Credito;Si; O1020 ; $ 5.126 ; $ 56.381 ; $ 2.000 ; $ 2.819 ; $ 61.200 
15;P140;C218;16/7/2025;No;Efectivo;No; O1064 ; $ 6.492 ; $ 97.386 ; $ -   ; $ -   ; $ 97.386 
18;P006;C218;19/7/2025;No;Credito;Si; O1266 ; $ 2.563 ; $ 46.130 ; $ -   ; $ 2.306 ; $ 48.436 
16;P042;C218;22/7/2025;Si;Efectivo;No; O1496 ; $ 1.709 ; $ 27.336 ; $ 2.000 ; $ -   ; $ 29.336 
6;P051;C218;29/7/2025;No;Efectivo;No; O1921 ; $ 2.050 ; $ 12.301 ; $ -   ; $ -   ; $ 12.301 
14;P091;C219;1/7/2025;Si;Efectivo;No; O0001 ; $ 5.126 ; $ 71.758 ; $ 2.000 ; $ -   ; $ 73.758 
12;P136;C219;2/7/2025;No;Efectivo;No; O0133 ; $ 6.492 ; $ 77.908 ; $ -   ; $ -   ; $ 77.908 
10;P113;C219;4/7/2025;Si;Efectivo;No; O0215 ; $ 3.930 ; $ 39.296 ; $ 2.000 ; $ -   ; $ 41.296 
16;P079;C219;10/7/2025;No;Efectivo;No; O0608 ; $ 5.126 ; $ 82.009 ; $ -   ; $ -   ; $ 82.009 
20;P060;C219;10/7/2025;Si;Credito;Si; O0621 ; $ 5.126 ; $ 102.511 ; $ 2.000 ; $ 5.126 ; $ 109.637 
8;P115;C219;10/7/2025;No;Credito;Si; O0678 ; $ 3.930 ; $ 31.437 ; $ -   ; $ 1.572 ; $ 33.009 
20;P147;C219;14/7/2025;No;Efectivo;No; O0955 ; $ 5.126 ; $ 102.511 ; $ -   ; $ -   ; $ 102.511 
15;P136;C219;16/7/2025;Si;Efectivo;No; O1092 ; $ 6.492 ; $ 97.386 ; $ 2.000 ; $ -   ; $ 99.386 
6;P025;C219;21/7/2025;Si;Efectivo;No; O1404 ; $ 5.126 ; $ 30.753 ; $ 2.000 ; $ -   ; $ 32.753 
10;P108;C219;25/7/2025;Si;Efectivo;No; O1639 ; $ 4.100 ; $ 41.004 ; $ 2.000 ; $ -   ; $ 43.004 
15;P003;C219;25/7/2025;No;Efectivo;No; O1640 ; $ 2.050 ; $ 30.753 ; $ -   ; $ -   ; $ 30.753 
7;P135;C220;4/7/2025;No;Efectivo;No; O0275 ; $ 6.492 ; $ 45.447 ; $ -   ; $ -   ; $ 45.447 
4;P063;C220;5/7/2025;Si;Efectivo;No; O0342 ; $ 5.126 ; $ 20.502 ; $ 2.000 ; $ -   ; $ 22.502 
8;P101;C220;17/7/2025;No;Efectivo;No; O1157 ; $ 2.392 ; $ 19.135 ; $ -   ; $ -   ; $ 19.135 
6;P092;C220;25/7/2025;No;Efectivo;No; O1669 ; $ 5.126 ; $ 30.753 ; $ -   ; $ -   ; $ 30.753 
20;P065;C221;3/7/2025;Si;Efectivo;No; O0196 ; $ 5.126 ; $ 102.511 ; $ 2.000 ; $ -   ; $ 104.511 
11;P105;C221;11/7/2025;No;Efectivo;No; O0705 ; $ 5.809 ; $ 63.899 ; $ -   ; $ -   ; $ 63.899 
5;P131;C221;12/7/2025;No;Efectivo;No; O0769 ; $ 4.271 ; $ 21.356 ; $ -   ; $ -   ; $ 21.356 
11;P002;C221;13/7/2025;No;Credito;Si; O0827 ; $ 1.367 ; $ 15.035 ; $ -   ; $ 752 ; $ 15.787 
2;P074;C221;13/7/2025;No;Efectivo;No; O0833 ; $ 1.879 ; $ 3.759 ; $ -   ; $ -   ; $ 3.759 
13;P075;C221;18/7/2025;Si;Credito;Si; O1181 ; $ 1.879 ; $ 24.432 ; $ 2.000 ; $ 1.222 ; $ 27.653 
7;P147;C221;28/7/2025;Si;Credito;Si; O1832 ; $ 5.126 ; $ 35.879 ; $ 2.000 ; $ 1.794 ; $ 39.673 
13;P091;C221;29/7/2025;No;Efectivo;No; O1917 ; $ 5.126 ; $ 66.632 ; $ -   ; $ -   ; $ 66.632 
7;P053;C222;1/7/2025;No;Efectivo;No; O0034 ; $ 2.050 ; $ 14.352 ; $ -   ; $ -   ; $ 14.352 
4;P062;C222;9/7/2025;Si;Efectivo;No; O0554 ; $ 5.126 ; $ 20.502 ; $ 2.000 ; $ -   ; $ 22.502 
14;P011;C222;14/7/2025;No;Efectivo;No; O0934 ; $ 3.759 ; $ 52.622 ; $ -   ; $ -   ; $ 52.622 
9;P029;C222;17/7/2025;Si;Efectivo;No; O1148 ; $ 2.050 ; $ 18.452 ; $ 2.000 ; $ -   ; $ 20.452 
11;P112;C222;20/7/2025;Si;Efectivo;No; O1309 ; $ 2.221 ; $ 24.432 ; $ 2.000 ; $ -   ; $ 26.432 
9;P077;C222;27/7/2025;Si;Efectivo;No; O1754 ; $ 2.563 ; $ 23.065 ; $ 2.000 ; $ -   ; $ 25.065 
2;P055;C222;28/7/2025;Si;Efectivo;No; O1827 ; $ 3.417 ; $ 6.834 ; $ 2.000 ; $ -   ; $ 8.834 
12;P077;C223;1/7/2025;Si;Credito;Si; O0018 ; $ 2.563 ; $ 30.753 ; $ 2.000 ; $ 1.538 ; $ 34.291 
19;P101;C223;3/7/2025;Si;Credito;Si; O0176 ; $ 2.392 ; $ 45.447 ; $ 2.000 ; $ 2.272 ; $ 49.719 
14;P145;C223;5/7/2025;No;Efectivo;No; O0297 ; $ 3.930 ; $ 55.014 ; $ -   ; $ -   ; $ 55.014 
9;P128;C223;12/7/2025;Si;Efectivo;No; O0776 ; $ 4.100 ; $ 36.904 ; $ 2.000 ; $ -   ; $ 38.904 
14;P011;C223;12/7/2025;No;Efectivo;No; O0787 ; $ 3.759 ; $ 52.622 ; $ -   ; $ -   ; $ 52.622 
9;P094;C223;12/7/2025;Si;Efectivo;No; O0790 ; $ 6.151 ; $ 55.356 ; $ 2.000 ; $ -   ; $ 57.356 
9;P102;C223;12/7/2025;Si;Credito;Si; O0805 ; $ 4.613 ; $ 41.517 ; $ 2.000 ; $ 2.076 ; $ 45.593 
10;P044;C223;14/7/2025;Si;Efectivo;No; O0900 ; $ 5.126 ; $ 51.256 ; $ 2.000 ; $ -   ; $ 53.256 
17;P014;C223;16/7/2025;No;Efectivo;No; O1067 ; $ 5.126 ; $ 87.134 ; $ -   ; $ -   ; $ 87.134 
11;P034;C223;20/7/2025;No;Credito;Si; O1340 ; $ 3.075 ; $ 33.829 ; $ -   ; $ 1.691 ; $ 35.520 
16;P098;C223;23/7/2025;Si;Credito;Si; O1526 ; $ 4.271 ; $ 68.341 ; $ 2.000 ; $ 3.417 ; $ 73.758 
15;P001;C224;5/7/2025;Si;Efectivo;No; O0320 ; $ 1.025 ; $ 15.377 ; $ 2.000 ; $ -   ; $ 17.377 
11;P096;C224;11/7/2025;No;Efectivo;No; O0702 ; $ 4.271 ; $ 46.984 ; $ -   ; $ -   ; $ 46.984 
1;P082;C224;13/7/2025;Si;Efectivo;No; O0858 ; $ 1.879 ; $ 1.879 ; $ 2.000 ; $ -   ; $ 3.879 
7;P137;C224;13/7/2025;Si;Efectivo;No; O0874 ; $ 6.492 ; $ 45.447 ; $ 2.000 ; $ -   ; $ 47.447 
14;P008;C224;14/7/2025;No;Efectivo;No; O0897 ; $ 3.075 ; $ 43.055 ; $ -   ; $ -   ; $ 43.055 
4;P077;C224;26/7/2025;No;Efectivo;No; O1740 ; $ 2.563 ; $ 10.251 ; $ -   ; $ -   ; $ 10.251 
14;P111;C225;4/7/2025;Si;Credito;Si; O0234 ; $ 2.221 ; $ 31.095 ; $ 2.000 ; $ 1.555 ; $ 34.650 
12;P056;C225;15/7/2025;Si;Efectivo;No; O0974 ; $ 3.417 ; $ 41.004 ; $ 2.000 ; $ -   ; $ 43.004 
8;P143;C225;17/7/2025;No;Efectivo;No; O1166 ; $ 3.417 ; $ 27.336 ; $ -   ; $ -   ; $ 27.336 
9;P012;C225;21/7/2025;No;Efectivo;No; O1381 ; $ 5.126 ; $ 46.130 ; $ -   ; $ -   ; $ 46.130 
9;P076;C225;27/7/2025;No;Credito;Si; O1802 ; $ 2.563 ; $ 23.065 ; $ -   ; $ 1.153 ; $ 24.218 
4;P144;C226;1/7/2025;No;Efectivo;No; O0020 ; $ 3.930 ; $ 15.718 ; $ -   ; $ -   ; $ 15.718 
13;P071;C226;1/7/2025;Si;Efectivo;No; O0022 ; $ 4.442 ; $ 57.748 ; $ 2.000 ; $ -   ; $ 59.748 
18;P010;C226;1/7/2025;No;Credito;Si; O0056 ; $ 3.759 ; $ 67.657 ; $ -   ; $ 3.383 ; $ 71.040 
8;P006;C226;13/7/2025;No;Efectivo;No; O0894 ; $ 2.563 ; $ 20.502 ; $ -   ; $ -   ; $ 20.502 
8;P111;C226;18/7/2025;Si;Efectivo;No; O1195 ; $ 2.221 ; $ 17.769 ; $ 2.000 ; $ -   ; $ 19.769 
3;P089;C226;18/7/2025;Si;Efectivo;No; O1224 ; $ 2.392 ; $ 7.176 ; $ 2.000 ; $ -   ; $ 9.176 
8;P070;C226;21/7/2025;No;Efectivo;No; O1440 ; $ 4.442 ; $ 35.537 ; $ -   ; $ -   ; $ 35.537 
9;P040;C226;28/7/2025;Si;Efectivo;No; O1841 ; $ 1.709 ; $ 15.377 ; $ 2.000 ; $ -   ; $ 17.377 
4;P001;C227;2/7/2025;No;Efectivo;No; O0090 ; $ 1.025 ; $ 4.100 ; $ -   ; $ -   ; $ 4.100 
12;P040;C227;10/7/2025;No;Efectivo;No; O0612 ; $ 1.709 ; $ 20.502 ; $ -   ; $ -   ; $ 20.502 
12;P016;C227;11/7/2025;Si;Efectivo;No; O0748 ; $ 5.296 ; $ 63.557 ; $ 2.000 ; $ -   ; $ 65.557 
4;P106;C227;20/7/2025;Si;Efectivo;No; O1371 ; $ 4.100 ; $ 16.402 ; $ 2.000 ; $ -   ; $ 18.402 
1;P070;C227;23/7/2025;Si;Efectivo;No; O1552 ; $ 4.442 ; $ 4.442 ; $ 2.000 ; $ -   ; $ 6.442 
18;P111;C227;24/7/2025;No;Efectivo;No; O1567 ; $ 2.221 ; $ 39.979 ; $ -   ; $ -   ; $ 39.979 
9;P049;C228;4/7/2025;Si;Efectivo;No; O0272 ; $ 2.050 ; $ 18.452 ; $ 2.000 ; $ -   ; $ 20.452 
19;P003;C228;8/7/2025;No;Efectivo;No; O0493 ; $ 2.050 ; $ 38.954 ; $ -   ; $ -   ; $ 38.954 
10;P060;C228;8/7/2025;No;Efectivo;No; O0519 ; $ 5.126 ; $ 51.256 ; $ -   ; $ -   ; $ 51.256 
14;P061;C228;8/7/2025;Si;Credito;Si; O0532 ; $ 5.126 ; $ 71.758 ; $ 2.000 ; $ 3.588 ; $ 77.346 
6;P069;C228;10/7/2025;Si;Efectivo;No; O0620 ; $ 4.442 ; $ 26.653 ; $ 2.000 ; $ -   ; $ 28.653 
11;P134;C228;13/7/2025;No;Efectivo;No; O0860 ; $ 4.271 ; $ 46.984 ; $ -   ; $ -   ; $ 46.984 
6;P057;C228;21/7/2025;No;Credito;Si; O1380 ; $ 3.417 ; $ 20.502 ; $ -   ; $ 1.025 ; $ 21.527 
14;P080;C228;30/7/2025;No;Efectivo;No; O1950 ; $ 5.980 ; $ 83.717 ; $ -   ; $ -   ; $ 83.717 
1;P067;C229;1/7/2025;No;Efectivo;No; O0058 ; $ 4.442 ; $ 4.442 ; $ -   ; $ -   ; $ 4.442 
11;P129;C229;3/7/2025;No;Credito;Si; O0163 ; $ 4.271 ; $ 46.984 ; $ -   ; $ 2.349 ; $ 49.333 
9;P057;C229;9/7/2025;No;Efectivo;No; O0599 ; $ 3.417 ; $ 30.753 ; $ -   ; $ -   ; $ 30.753 
17;P137;C229;11/7/2025;Si;Efectivo;No; O0716 ; $ 6.492 ; $ 110.370 ; $ 2.000 ; $ -   ; $ 112.370 
9;P052;C229;15/7/2025;Si;Efectivo;No; O1032 ; $ 2.050 ; $ 18.452 ; $ 2.000 ; $ -   ; $ 20.452 
8;P024;C229;16/7/2025;No;Efectivo;No; O1085 ; $ 3.075 ; $ 24.603 ; $ -   ; $ -   ; $ 24.603 
2;P032;C229;18/7/2025;Si;Efectivo;No; O1233 ; $ 2.563 ; $ 5.126 ; $ 2.000 ; $ -   ; $ 7.126 
11;P034;C229;23/7/2025;Si;Efectivo;No; O1531 ; $ 3.075 ; $ 33.829 ; $ 2.000 ; $ -   ; $ 35.829 
3;P084;C229;26/7/2025;No;Credito;Si; O1686 ; $ 5.126 ; $ 15.377 ; $ -   ; $ 769 ; $ 16.145 
16;P025;C230;7/7/2025;Si;Efectivo;No; O0467 ; $ 5.126 ; $ 82.009 ; $ 2.000 ; $ -   ; $ 84.009 
17;P051;C230;13/7/2025;Si;Efectivo;No; O0866 ; $ 2.050 ; $ 34.854 ; $ 2.000 ; $ -   ; $ 36.854 
5;P046;C230;16/7/2025;No;Efectivo;No; O1048 ; $ 2.050 ; $ 10.251 ; $ -   ; $ -   ; $ 10.251 
5;P048;C230;17/7/2025;No;Efectivo;No; O1165 ; $ 2.050 ; $ 10.251 ; $ -   ; $ -   ; $ 10.251 
4;P128;C230;28/7/2025;Si;Efectivo;No; O1854 ; $ 4.100 ; $ 16.402 ; $ 2.000 ; $ -   ; $ 18.402 
11;P035;C230;30/7/2025;Si;Efectivo;No; O1996 ; $ 5.126 ; $ 56.381 ; $ 2.000 ; $ -   ; $ 58.381 
11;P080;C231;1/7/2025;Si;Efectivo;No; O0025 ; $ 5.980 ; $ 65.778 ; $ 2.000 ; $ -   ; $ 67.778 
13;P133;C231;2/7/2025;Si;Efectivo;No; O0127 ; $ 4.271 ; $ 55.527 ; $ 2.000 ; $ -   ; $ 57.527 
6;P092;C231;4/7/2025;Si;Efectivo;No; O0245 ; $ 5.126 ; $ 30.753 ; $ 2.000 ; $ -   ; $ 32.753 
15;P045;C231;8/7/2025;No;Efectivo;No; O0495 ; $ 5.126 ; $ 76.883 ; $ -   ; $ -   ; $ 76.883 
11;P087;C231;12/7/2025;No;Credito;Si; O0786 ; $ 5.980 ; $ 65.778 ; $ -   ; $ 3.289 ; $ 69.067 
12;P054;C231;14/7/2025;No;Efectivo;No; O0904 ; $ 3.417 ; $ 41.004 ; $ -   ; $ -   ; $ 41.004 
18;P138;C231;20/7/2025;No;Efectivo;No; O1378 ; $ 6.492 ; $ 116.863 ; $ -   ; $ -   ; $ 116.863 
11;P111;C231;23/7/2025;No;Credito;Si; O1517 ; $ 2.221 ; $ 24.432 ; $ -   ; $ 1.222 ; $ 25.653 
9;P076;C231;23/7/2025;No;Efectivo;No; O1549 ; $ 2.563 ; $ 23.065 ; $ -   ; $ -   ; $ 23.065 
19;P007;C231;25/7/2025;Si;Efectivo;No; O1672 ; $ 1.709 ; $ 32.462 ; $ 2.000 ; $ -   ; $ 34.462 
16;P073;C231;30/7/2025;No;Efectivo;No; O1973 ; $ 4.442 ; $ 71.074 ; $ -   ; $ -   ; $ 71.074 
19;P079;C232;1/7/2025;Si;Efectivo;No; O0023 ; $ 5.126 ; $ 97.386 ; $ 2.000 ; $ -   ; $ 99.386 
3;P034;C232;10/7/2025;Si;Credito;Si; O0656 ; $ 3.075 ; $ 9.226 ; $ 2.000 ; $ 461 ; $ 11.687 
17;P127;C232;16/7/2025;Si;Efectivo;No; O1094 ; $ 4.100 ; $ 69.708 ; $ 2.000 ; $ -   ; $ 71.708 
12;P107;C232;22/7/2025;No;Efectivo;No; O1497 ; $ 4.100 ; $ 49.205 ; $ -   ; $ -   ; $ 49.205 
17;P113;C232;23/7/2025;Si;Credito;Si; O1507 ; $ 3.930 ; $ 66.803 ; $ 2.000 ; $ 3.340 ; $ 72.143 
12;P067;C232;29/7/2025;Si;Credito;Si; O1908 ; $ 4.442 ; $ 53.306 ; $ 2.000 ; $ 2.665 ; $ 57.971 
10;P070;C233;1/7/2025;No;Efectivo;No; O0013 ; $ 4.442 ; $ 44.421 ; $ -   ; $ -   ; $ 44.421 
1;P075;C233;6/7/2025;Si;Credito;Si; O0386 ; $ 1.879 ; $ 1.879 ; $ 2.000 ; $ 94 ; $ 3.973 
19;P126;C233;11/7/2025;No;Efectivo;No; O0710 ; $ 4.100 ; $ 77.908 ; $ -   ; $ -   ; $ 77.908 
4;P087;C233;11/7/2025;Si;Efectivo;No; O0751 ; $ 5.980 ; $ 23.919 ; $ 2.000 ; $ -   ; $ 25.919 
17;P102;C233;12/7/2025;No;Credito;Si; O0789 ; $ 4.613 ; $ 78.421 ; $ -   ; $ 3.921 ; $ 82.342 
13;P099;C233;12/7/2025;Si;Efectivo;No; O0816 ; $ 4.271 ; $ 55.527 ; $ 2.000 ; $ -   ; $ 57.527 
3;P025;C233;16/7/2025;Si;Credito;Si; O1097 ; $ 5.126 ; $ 15.377 ; $ 2.000 ; $ 769 ; $ 18.145 
13;P011;C233;22/7/2025;No;Efectivo;No; O1502 ; $ 3.759 ; $ 48.864 ; $ -   ; $ -   ; $ 48.864 
7;P032;C233;25/7/2025;No;Efectivo;No; O1668 ; $ 2.563 ; $ 17.939 ; $ -   ; $ -   ; $ 17.939 
18;P053;C234;4/7/2025;No;Credito;Si; O0221 ; $ 2.050 ; $ 36.904 ; $ -   ; $ 1.845 ; $ 38.749 
7;P106;C234;23/7/2025;Si;Efectivo;No; O1536 ; $ 4.100 ; $ 28.703 ; $ 2.000 ; $ -   ; $ 30.703 
1;P093;C234;24/7/2025;No;Efectivo;No; O1569 ; $ 5.126 ; $ 5.126 ; $ -   ; $ -   ; $ 5.126 
3;P086;C234;26/7/2025;No;Credito;Si; O1688 ; $ 5.980 ; $ 17.939 ; $ -   ; $ 897 ; $ 18.836 
1;P008;C235;12/7/2025;Si;Efectivo;No; O0760 ; $ 3.075 ; $ 3.075 ; $ 2.000 ; $ -   ; $ 5.075 
10;P075;C235;15/7/2025;Si;Efectivo;No; O1007 ; $ 1.879 ; $ 18.794 ; $ 2.000 ; $ -   ; $ 20.794 
16;P135;C235;15/7/2025;Si;Efectivo;No; O1035 ; $ 6.492 ; $ 103.878 ; $ 2.000 ; $ -   ; $ 105.878 
20;P132;C235;24/7/2025;No;Credito;Si; O1603 ; $ 4.271 ; $ 85.426 ; $ -   ; $ 4.271 ; $ 89.697 
5;P082;C235;24/7/2025;Si;Efectivo;No; O1613 ; $ 1.879 ; $ 9.397 ; $ 2.000 ; $ -   ; $ 11.397 
12;P149;C235;25/7/2025;No;Credito;Si; O1643 ; $ 5.296 ; $ 63.557 ; $ -   ; $ 3.178 ; $ 66.735 
14;P098;C236;1/7/2025;Si;Credito;Si; O0026 ; $ 4.271 ; $ 59.798 ; $ 2.000 ; $ 2.990 ; $ 64.788 
17;P108;C236;1/7/2025;Si;Credito;Si; O0048 ; $ 4.100 ; $ 69.708 ; $ 2.000 ; $ 3.485 ; $ 75.193 
15;P108;C236;2/7/2025;No;Efectivo;No; O0097 ; $ 4.100 ; $ 61.507 ; $ -   ; $ -   ; $ 61.507 
15;P129;C236;3/7/2025;No;Credito;Si; O0162 ; $ 4.271 ; $ 64.069 ; $ -   ; $ 3.203 ; $ 67.273 
10;P127;C236;8/7/2025;Si;Efectivo;No; O0533 ; $ 4.100 ; $ 41.004 ; $ 2.000 ; $ -   ; $ 43.004 
4;P122;C236;9/7/2025;No;Efectivo;No; O0593 ; $ 2.734 ; $ 10.935 ; $ -   ; $ -   ; $ 10.935 
20;P107;C236;19/7/2025;Si;Efectivo;No; O1253 ; $ 4.100 ; $ 82.009 ; $ 2.000 ; $ -   ; $ 84.009 
13;P080;C236;21/7/2025;Si;Efectivo;No; O1392 ; $ 5.980 ; $ 77.738 ; $ 2.000 ; $ -   ; $ 79.738 
6;P009;C236;21/7/2025;Si;Credito;Si; O1393 ; $ 3.075 ; $ 18.452 ; $ 2.000 ; $ 923 ; $ 21.375 
3;P070;C236;30/7/2025;Si;Efectivo;No; O1958 ; $ 4.442 ; $ 13.326 ; $ 2.000 ; $ -   ; $ 15.326 
4;P093;C237;2/7/2025;Si;Credito;Si; O0079 ; $ 5.126 ; $ 20.502 ; $ 2.000 ; $ 1.025 ; $ 23.527 
18;P144;C237;3/7/2025;No;Efectivo;No; O0212 ; $ 3.930 ; $ 70.733 ; $ -   ; $ -   ; $ 70.733 
5;P009;C237;11/7/2025;Si;Efectivo;No; O0680 ; $ 3.075 ; $ 15.377 ; $ 2.000 ; $ -   ; $ 17.377 
13;P008;C237;14/7/2025;No;Efectivo;No; O0935 ; $ 3.075 ; $ 39.979 ; $ -   ; $ -   ; $ 39.979 
4;P048;C237;17/7/2025;No;Credito;Si; O1121 ; $ 2.050 ; $ 8.201 ; $ -   ; $ 410 ; $ 8.611 
